date,season,second_half,home_team,away_team,result,home_ml,away_ml,bookmaker_profit,ml_prob,bt_prob,game_url
2009-11-12,2010,0,tb,min,1,-132,108,0.04973474801061,0.542008843967151,0.617604718563602,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/tampa-bay-lightning-minnesota-wild-GKP0ICqQ/
2009-11-12,2010,0,bos,fla,0,-194,160,0.0444793301936159,0.6317635270541082,0.6576532012063306,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/boston-bruins-florida-panthers-I3K1ekxD/
2009-11-12,2010,0,nyr,wpg,0,-164,135,0.0467440361057382,0.5934708962118879,0.6748085742558758,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/new-york-rangers-winnipeg-jets-OS5bdVM6/
2009-11-12,2010,0,phi,ott,1,-176,145,0.0458444247264122,0.6097285067873303,0.5956224102785038,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/philadelphia-flyers-ottawa-senators-px7fcB70/
2009-11-11,2010,0,chi,col,1,-180,149,0.0444635685599541,0.6154902499313376,0.376926154725786,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/chicago-blackhawks-colorado-avalanche-2DHkbihf/
2009-11-11,2010,0,buf,edm,1,-215,176,0.0448585231193927,0.653236459709379,0.6439407269383725,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/buffalo-sabres-edmonton-oilers-phkwaXxl/
2009-11-11,2010,0,car,la,0,131,-161,0.0497586704483254,0.412380907237996,0.0645843598955748,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/carolina-hurricanes-los-angeles-kings-Wp925ZaK/
2009-11-11,2010,0,cbj,det,0,-112,-112,0.0566037735849056,0.5,0.6158395118678344,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/columbus-blue-jackets-detroit-red-wings-jVkZaDNs/
2009-11-11,2010,0,nj,ana,1,-134,110,0.0488400488400486,0.5459837019790454,0.8154503182158793,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/new-jersey-devils-anaheim-ducks-hfAb6FpE/
2009-11-11,2010,0,wsh,nyi,1,-196,161,0.0453039246142694,0.6334637673980881,0.7416663399581543,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/washington-capitals-new-york-islanders-lM374gFQ/
2009-11-10,2010,0,sj,nsh,1,-263,217,0.0399753195852994,0.6966683657694848,0.7392882225353606,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/san-jose-sharks-nashville-predators-zZc8sW7D/
2009-11-10,2010,0,stl,van,1,-121,-101,0.0499988744062493,0.5214399039492303,0.2395726632910816,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/st-louis-blues-vancouver-canucks-Obf4rCh7/
2009-11-10,2010,0,mtl,cgy,0,108,-131,0.0478687978687979,0.4588067053308969,0.2504636948375357,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/montreal-canadiens-calgary-flames-2q6epYNf/
2009-11-10,2010,0,ott,edm,1,-165,136,0.0463703229932841,0.5950488997555012,0.4232208732389602,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/ottawa-senators-edmonton-oilers-tz5aqhw1/
2009-11-10,2010,0,bos,pit,1,-145,119,0.0484577392600875,0.5644831570527065,0.2049283933527587,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/boston-bruins-pittsburgh-penguins-Y91ioE8l/
2009-11-10,2010,0,tor,min,0,-152,125,0.0476190476190474,0.5757575757575758,0.4140933320736303,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/toronto-maple-leafs-minnesota-wild-j1vunfgr/
